id,relid,year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best_est,high_est,low_est
230214,,2015,True,Clear,2,14800,13738,Sinaloa Cartel - Sinaloa Cartel - Forces of Damaso faction,14800,14800,Sinaloa Cartel - Sinaloa Cartel - Forces of Damaso faction,775,775,Sinaloa Cartel,6485,6485,Sinaloa Cartel - Forces of Damaso faction,1,"""Borderland Beat,2016-01-22,El Javier attacks""",Borderland Beat,2016-01-22,El Javier attacks,Borderland Beat,1,Cabo San Lucas town,,Baja California Sur state,Los Cabos municipality,22.890880,-109.912380,POINT (-109.912380 22.890880),162141,Mexico,70,Americas,1,1,12/27/2015 00:00:00,12/27/2015 00:00:00,1,0,0,0,1,1,1,
230309,,2016,False,Clear,2,14353,13408,Sinaloa Cartel - Tijuana Cartel,14353,14353,Sinaloa Cartel - Tijuana Cartel,775,775,Sinaloa Cartel,799,799,Tijuana Cartel,1,"""Borderland Beat,2016-01-25,Tijuana: Brother of 'El Mono' attacked""",Borderland Beat,2016-01-25,Tijuana: Brother of 'El Mono' attacked,Borderland Beat,1,Tijuana town,,Baja California state,Tijuana municipality,32.502700,-117.003710,POINT (-117.003710 32.502700),176526,Mexico,70,Americas,1,1,01/25/2016 00:00:00,01/25/2016 00:00:00,0,0,0,1,1,1,1,
230310,,2016,True,Clear,2,14799,13737,Jalisco Cartel New Generation - Sinaloa Cartel,14799,14799,Jalisco Cartel New Generation - Sinaloa Cartel,1151,1151,Jalisco Cartel New Generation,775,775,Sinaloa Cartel,2,"""Borderland Beat,2016-01-25,Tijuana: Brother of 'El Mono' attacked"";""Borderland Beat,2016-01-27,Tijuana: A human head, with a narco message from CJNG/CAF""",Borderland Beat;Borderland Beat,2016-01-25;2016-01-27,"Tijuana: Brother of 'El Mono' attacked;Tijuana: A human head, with a narco message from CJNG/CAF",Borderland Beat,1,Tijuana town,,Baja California state,Tijuana municipality,32.502700,-117.003710,POINT (-117.003710 32.502700),176526,Mexico,70,Americas,1,1,01/23/2016 00:00:00,01/23/2016 00:00:00,0,0,0,1,1,1,1,
230324,,2016,True,Clear,2,5543,4933,Gulf Cartel - Los Zetas,5543,5543,Gulf Cartel - Los Zetas,782,782,Gulf Cartel,1088,1088,Los Zetas,1,"""Borderland Beat,2016-01-28,Zacatecas: Commando Attacks & Burns Nightclub; 4 Dead, 6 Wounded""",Borderland Beat,2016-01-28,"Zacatecas: Commando Attacks & Burns Nightclub; 4 Dead, 6 Wounded","official statement from the state government 
La Jornada",1,Guadalupe town,,Zacatecas state,Guadalupe municipality,22.753050,-102.518220,POINT (-102.518220 22.753050),162155,Mexico,70,Americas,1,1,01/27/2016 00:00:00,01/27/2016 00:00:00,0,0,0,4,4,9,4,
230597,,2016,False,Clear,2,11668,11058,Guerreros Unidos - Los Rojos,11668,11668,Guerreros Unidos - Los Rojos,3298,3298,Guerreros Unidos,3299,3299,Los Rojos,2,"""JammedUp,2016-01-30,Fourteen people executed as violence spirals out of control in Mexican state of Guerrero"";""Borderland Beat,2016-02-01,Bloody weekend in Guerrero; Violence is spiraling""",JammedUp;Borderland Beat,2016-01-30;2016-02-01,Fourteen people executed as violence spirals out of control in Mexican state of Guerrero;Bloody weekend in Guerrero; Violence is spiraling,Borderland Beat,2,Iguala town,,Guerrero state,Iguala de la Independencia municipality,18.349280,-99.539360,POINT (-99.539360 18.349280),155681,Mexico,70,Americas,1,4,01/23/2016 00:00:00,01/30/2016 00:00:00,0,0,0,0,0,3,0,
231019,,2016,True,Clear,2,14799,13737,Jalisco Cartel New Generation - Sinaloa Cartel,14799,14799,Jalisco Cartel New Generation - Sinaloa Cartel,1151,1151,Jalisco Cartel New Generation,775,775,Sinaloa Cartel,1,"""Borderland Beat,2016-02-10,Sinaloa vs CAF: The new battle""",Borderland Beat,2016-02-10,Sinaloa vs CAF: The new battle,Borderland Beat,1,Mulegé town,,Baja California Sur state,Mulegé municipality,26.891410,-111.982600,POINT (-111.982600 26.891410),167897,Mexico,70,Americas,1,1,02/01/2016 00:00:00,02/01/2016 00:00:00,0,1,0,0,1,1,1,
231050,,2016,True,Clear,2,5543,4933,Gulf Cartel - Los Zetas,5543,5543,Gulf Cartel - Los Zetas,782,782,Gulf Cartel,1088,1088,Los Zetas,1,"""Borderland Beat,2016-02-16,3 men from Reynosa killed in Bar de Chamba in Nuevo Leon""",Borderland Beat,2016-02-16,3 men from Reynosa killed in Bar de Chamba in Nuevo Leon,"Borderland Beat
witnesses",2,Monterrey town,,Nuevo León state,Monterrey municipality,25.675065,-100.318465,POINT (-100.318465 25.675065),166480,Mexico,70,Americas,1,1,02/13/2016 00:00:00,02/13/2016 00:00:00,0,0,0,3,3,3,3,
231057,,2016,True,Clear,2,14799,13737,Jalisco Cartel New Generation - Sinaloa Cartel,14799,14799,Jalisco Cartel New Generation - Sinaloa Cartel,1151,1151,Jalisco Cartel New Generation,775,775,Sinaloa Cartel,1,"""Borderland Beat,2016-02-22,Tijuana: Two found 'entambado'""",Borderland Beat,2016-02-22,Tijuana: Two found 'entambado',Borderland Beat,1,Tijuana town,,Baja California state,Tijuana municipality,32.502700,-117.003710,POINT (-117.003710 32.502700),176526,Mexico,70,Americas,1,2,02/19/2016 00:00:00,02/22/2016 00:00:00,0,0,0,2,2,2,2,
231068,,2016,True,Clear,2,11665,11055,Los Zetas - Cártel del Noreste faction - Los Zetas - Old School Zetas faction ,11665,11665,Los Zetas - Cártel del Noreste faction - Los Zetas - Old School Zetas faction ,3296,3296,Los Zetas - Cártel del Noreste faction,3297,3297,Los Zetas - Old School Zetas faction ,1,"""Borderland Beat,2016-02-29,Old school Zetas aligning with Renegade Gulf Cartel Members""",Borderland Beat,2016-02-29,Old school Zetas aligning with Renegade Gulf Cartel Members,Borderland Beat,1,Ciudad Victoria town,,Tamaulipas state,Victoria municipality,23.741744,-99.145993,POINT (-99.145993 23.741744),163602,Mexico,70,Americas,1,3,02/22/2016 00:00:00,02/28/2016 00:00:00,0,0,0,1,1,1,1,
231697,,2016,True,Clear,2,11665,11055,Los Zetas - Cártel del Noreste faction - Los Zetas - Old School Zetas faction ,11665,11665,Los Zetas - Cártel del Noreste faction - Los Zetas - Old School Zetas faction ,3296,3296,Los Zetas - Cártel del Noreste faction,3297,3297,Los Zetas - Old School Zetas faction ,1,"""Borderland Beat,2016-03-02,Tamaulipas: Decapitated Head Left at Children's Hospital""",Borderland Beat,2016-03-02,Tamaulipas: Decapitated Head Left at Children's Hospital,Borderland Beat,1,Ciudad Victoria town,,Tamaulipas state,Victoria municipality,23.741744,-99.145993,POINT (-99.145993 23.741744),163602,Mexico,70,Americas,1,1,02/29/2016 00:00:00,02/29/2016 00:00:00,0,0,0,1,1,1,1,
231702,,2016,True,Clear,2,11665,11055,Los Zetas - Cártel del Noreste faction - Los Zetas - Old School Zetas faction ,11665,11665,Los Zetas - Cártel del Noreste faction - Los Zetas - Old School Zetas faction ,3296,3296,Los Zetas - Cártel del Noreste faction,3297,3297,Los Zetas - Old School Zetas faction ,1,"""Borderland Beat,2016-03-03,Cd Victoria Tamaulipas: 3 decap heads left with narco message, as zeta war escalates""",Borderland Beat,2016-03-03,"Cd Victoria Tamaulipas: 3 decap heads left with narco message, as zeta war escalates",Borderland Beat,1,Ciudad Victoria town,,Tamaulipas state,Victoria municipality,23.741744,-99.145993,POINT (-99.145993 23.741744),163602,Mexico,70,Americas,1,2,03/02/2016 00:00:00,03/03/2016 00:00:00,0,0,0,3,3,3,3,
231753,,2016,True,Clear,2,14799,13737,Jalisco Cartel New Generation - Sinaloa Cartel,14799,14799,Jalisco Cartel New Generation - Sinaloa Cartel,1151,1151,Jalisco Cartel New Generation,775,775,Sinaloa Cartel,1,"""Borderland Beat,2016-03-30,Sinaloa clash with CJNG pushes Colima to killing top spot of Mexico""",Borderland Beat,2016-03-30,Sinaloa clash with CJNG pushes Colima to killing top spot of Mexico,Borderland beat,3,Tecomán municipality,,Colima state,Tecomán municipality,18.894730,-103.873450,POINT (-103.873450 18.894730),156393,Mexico,70,Americas,2,4,02/01/2016 00:00:00,02/29/2016 00:00:00,0,0,0,41,41,41,41,
231793,,2016,True,Clear,2,11665,11055,Los Zetas - Cártel del Noreste faction - Los Zetas - Old School Zetas faction ,11665,11665,Los Zetas - Cártel del Noreste faction - Los Zetas - Old School Zetas faction ,3296,3296,Los Zetas - Cártel del Noreste faction,3297,3297,Los Zetas - Old School Zetas faction ,1,"""Borderland Beat,2016-04-09,Zetas: 5 decapitated heads with a message in Cd. Victoria Tamaulipas""",Borderland Beat,2016-04-09,Zetas: 5 decapitated heads with a message in Cd. Victoria Tamaulipas,Borderland Beat,1,Ciudad Victoria town,,Tamaulipas state,Victoria municipality,23.741744,-99.145993,POINT (-99.145993 23.741744),163602,Mexico,70,Americas,1,2,04/04/2016 00:00:00,04/09/2016 00:00:00,3,0,0,0,3,3,3,
231795,,2016,True,Clear,2,11665,11055,Los Zetas - Cártel del Noreste faction - Los Zetas - Old School Zetas faction ,11665,11665,Los Zetas - Cártel del Noreste faction - Los Zetas - Old School Zetas faction ,3296,3296,Los Zetas - Cártel del Noreste faction,3297,3297,Los Zetas - Old School Zetas faction ,1,"""Borderland Beat,2016-04-09,Zetas: 5 decapitated heads with a message in Cd. Victoria Tamaulipas""",Borderland Beat,2016-04-09,Zetas: 5 decapitated heads with a message in Cd. Victoria Tamaulipas,Borderland Beat,5,Highway between Ciudad Victoria and Matamoros,,Tamaulipas state,,24.477200,-98.339600,POINT (-98.339600 24.477200),164324,Mexico,70,Americas,1,2,04/04/2016 00:00:00,04/08/2016 00:00:00,2,0,0,0,2,2,2,
231799,,2016,True,Clear,2,11665,11055,Los Zetas - Cártel del Noreste faction - Los Zetas - Old School Zetas faction ,11665,11665,Los Zetas - Cártel del Noreste faction - Los Zetas - Old School Zetas faction ,3296,3296,Los Zetas - Cártel del Noreste faction,3297,3297,Los Zetas - Old School Zetas faction ,1,"""Borderland Beat,2016-04-18,Video of chase on foot of zeta sicarios by State Police in CD Victoria""",Borderland Beat,2016-04-18,Video of chase on foot of zeta sicarios by State Police in CD Victoria,Borderland Beat,1,Ciudad Victoria town,,Tamaulipas state,Victoria municipality,23.741744,-99.145993,POINT (-99.145993 23.741744),163602,Mexico,70,Americas,1,1,04/12/2016 00:00:00,04/12/2016 00:00:00,0,0,0,1,1,1,1,
231801,,2016,True,Clear,2,5589,4979,Jalisco Cartel New Generation - Los Zetas,5589,5589,Jalisco Cartel New Generation - Los Zetas,1151,1151,Jalisco Cartel New Generation,1088,1088,Los Zetas,2,"""Borderland Beat,2016-04-18,Veracruz: 11 Clandestine Graves Found With Charred Remains"";""Borderland Beat,2016-04-29,Veracruz Brigade in Search of Disappeared Find 500 Skeletal Remains, 15 ""Kitchens""""",Borderland Beat;Borderland Beat,2016-04-18;2016-04-29,"Veracruz: 11 Clandestine Graves Found With Charred Remains;Veracruz Brigade in Search of Disappeared Find 500 Skeletal Remains, 15 ""Kitchens""",Borderland Beat,1,San Rafael Calería town,,Veracruz state,Córdoba municipality,18.940860,-96.943310,POINT (-96.943310 18.940860),156407,Mexico,70,Americas,2,5,01/01/2016 00:00:00,04/15/2016 00:00:00,0,0,0,11,11,11,11,
231807,,2016,True,Clear,2,5262,4652,Juarez Cartel - Sinaloa Cartel,5262,5262,Juarez Cartel - Sinaloa Cartel,793,793,Juarez Cartel,775,775,Sinaloa Cartel,1,"""Borderland Beat,2016-04-22,Tigers, weapons, and cars seized from La Linea in Chihuahua""",Borderland Beat,2016-04-22,"Tigers, weapons, and cars seized from La Linea in Chihuahua",Borderland Beat,5,Road between San Buenaventura and Ignacio Zaragoza,,Chihuahua state,,29.760600,-107.648300,POINT (-107.648300 29.760600),172225,Mexico,70,Americas,1,1,04/15/2016 00:00:00,04/15/2016 00:00:00,0,0,0,3,3,3,3,
231813,,2016,True,Clear,2,5589,4979,Jalisco Cartel New Generation - Los Zetas,5589,5589,Jalisco Cartel New Generation - Los Zetas,1151,1151,Jalisco Cartel New Generation,1088,1088,Los Zetas,1,"""Borderland Beat,2016-04-22,Veracruz: 8 Year Old Killed In Crossfire""",Borderland Beat,2016-04-22,Veracruz: 8 Year Old Killed In Crossfire,Borderland Beat,1,Las Choapas town,,Veracruz state,Las Choapas municipality,17.915400,-94.093000,POINT (-94.093000 17.915400),154972,Mexico,70,Americas,1,1,04/22/2016 00:00:00,04/22/2016 00:00:00,0,0,1,1,2,2,2,
231822,,2016,True,Clear,2,5589,4979,Jalisco Cartel New Generation - Los Zetas,5589,5589,Jalisco Cartel New Generation - Los Zetas,1151,1151,Jalisco Cartel New Generation,1088,1088,Los Zetas,1,"""Borderland Beat,2016-04-29,Veracruz Brigade in Search of Disappeared Find 500 Skeletal Remains, 15 ""Kitchens""""",Borderland Beat,2016-04-29,"Veracruz Brigade in Search of Disappeared Find 500 Skeletal Remains, 15 ""Kitchens""",Borderland Beat,1,Orizaba town,,Veracruz state,Orizaba municipality,18.851010,-97.100840,POINT (-97.100840 18.851010),156406,Mexico,70,Americas,1,1,04/22/2016 00:00:00,04/22/2016 00:00:00,0,0,0,3,3,3,3,
231823,,2016,True,Clear,2,5589,4979,Jalisco Cartel New Generation - Los Zetas,5589,5589,Jalisco Cartel New Generation - Los Zetas,1151,1151,Jalisco Cartel New Generation,1088,1088,Los Zetas,1,"""Borderland Beat,2016-04-29,Veracruz Brigade in Search of Disappeared Find 500 Skeletal Remains, 15 ""Kitchens""""",Borderland Beat,2016-04-29,"Veracruz Brigade in Search of Disappeared Find 500 Skeletal Remains, 15 ""Kitchens""",Borderland Beat,1,El Porvenir town,,Veracruz state,Córdoba municipality,18.920830,-96.925830,POINT (-96.925830 18.920830),156407,Mexico,70,Americas,2,5,01/01/2016 00:00:00,04/20/2016 00:00:00,0,0,0,2,2,2,2,
231879,,2016,False,Clear,2,14353,13408,Sinaloa Cartel - Tijuana Cartel,14353,14353,Sinaloa Cartel - Tijuana Cartel,775,775,Sinaloa Cartel,799,799,Tijuana Cartel,1,"""Borderland Beat,2016-05-06,The Purge of old school CAF""",Borderland Beat,2016-05-06,The Purge of old school CAF,Borderland Beat,1,Tijuana town,,Baja California state,Tijuana municipality,32.502700,-117.003710,POINT (-117.003710 32.502700),176526,Mexico,70,Americas,1,1,04/27/2016 00:00:00,04/27/2016 00:00:00,0,0,0,1,1,1,1,
231884,,2016,True,Clear,2,14799,13737,Jalisco Cartel New Generation - Sinaloa Cartel,14799,14799,Jalisco Cartel New Generation - Sinaloa Cartel,1151,1151,Jalisco Cartel New Generation,775,775,Sinaloa Cartel,2,"""Borderland Beat,2016-05-06,Luis Montoya ""Don Carlos"", plaza boss of Ismael Zambada executed in La Paz"";""Borderland Beat,2016-05-23,Who killed El Montoya and why? the theories""",Borderland Beat;Borderland Beat,2016-05-06;2016-05-23,"Luis Montoya ""Don Carlos"", plaza boss of Ismael Zambada executed in La Paz;Who killed El Montoya and why? the theories",Borderland Beat,1,La Paz town,,Baja California Sur state,La Paz municipality,24.138110,-110.309730,POINT (-110.309730 24.138110),164300,Mexico,70,Americas,1,2,05/05/2016 00:00:00,05/06/2016 00:00:00,0,0,0,1,1,1,1,
231886,,2016,True,Clear,2,14799,13737,Jalisco Cartel New Generation - Sinaloa Cartel,14799,14799,Jalisco Cartel New Generation - Sinaloa Cartel,1151,1151,Jalisco Cartel New Generation,775,775,Sinaloa Cartel,1,"""Borderland Beat,2016-05-07,Tijuana: Los Aquiles lieuteant 'El Secre' detained""",Borderland Beat,2016-05-07,Tijuana: Los Aquiles lieuteant 'El Secre' detained,Borderland Beat,1,Tijuana town,,Baja California state,Tijuana municipality,32.502700,-117.003710,POINT (-117.003710 32.502700),176526,Mexico,70,Americas,2,2,05/02/2016 00:00:00,05/06/2016 00:00:00,0,0,0,4,4,4,4,
232823,,2016,True,Clear,2,11663,11053,Beltrán Leyva Cartel - Sinaloa Cartel,11663,11663,Beltrán Leyva Cartel - Sinaloa Cartel,1089,1089,Beltrán Leyva Cartel,775,775,Sinaloa Cartel,1,"""Borderland Beat,2016-05-23,CDS: Body of Adan Salazar dumped at the doors of a funeral parlor""",Borderland Beat,2016-05-23,CDS: Body of Adan Salazar dumped at the doors of a funeral parlor,Borderland Beat,1,Navojoa town,,Sonora state,Navojoa municipality,27.070150,-109.443910,POINT (-109.443910 27.070150),168622,Mexico,70,Americas,1,1,05/20/2016 00:00:00,05/20/2016 00:00:00,0,1,0,0,1,1,1,
232834,,2016,False,Clear,2,11662,11052,Jalisco Cartel New Generation - Los Caballeros Templarios,11662,11662,Jalisco Cartel New Generation - Los Caballeros Templarios,1151,1151,Jalisco Cartel New Generation,1150,1150,Los Caballeros Templarios,1,"""Borderland Beat,2016-05-26,Michoacán: 6 decapitated-dismembered bodies discovered in Jalisco taxi""",Borderland Beat,2016-05-26,Michoacán: 6 decapitated-dismembered bodies discovered in Jalisco taxi,Borderland Beat,2,Highway between La Barca and Sahuayo in Venustiano Carranza municipality,,Michoacán state,Venustiano Carranza municipality,20.167300,-102.611700,POINT (-102.611700 20.167300),158555,Mexico,70,Americas,1,2,05/25/2016 00:00:00,05/26/2016 00:00:00,0,0,0,0,0,6,0,
232838,,2016,True,Clear,2,5543,4933,Gulf Cartel - Los Zetas,5543,5543,Gulf Cartel - Los Zetas,782,782,Gulf Cartel,1088,1088,Los Zetas,1,"""Borderland Beat,2016-05-27,Narcos back to the old days. CDG recorded the confession of alleged kidnappers before killing them. (Video)""",Borderland Beat,2016-05-27,Narcos back to the old days. CDG recorded the confession of alleged kidnappers before killing them. (Video),Borderland Beat ,2,Matamoros town,,Tamaulipas state,Matamoros municipality,25.879720,-97.504170,POINT (-97.504170 25.879720),166485,Mexico,70,Americas,1,4,05/01/2016 00:00:00,05/27/2016 00:00:00,0,0,0,6,6,6,6,
232907,,2016,True,Clear,2,14799,13737,Jalisco Cartel New Generation - Sinaloa Cartel,14799,14799,Jalisco Cartel New Generation - Sinaloa Cartel,1151,1151,Jalisco Cartel New Generation,775,775,Sinaloa Cartel,1,"""Borderland Beat,2016-06-02,Tijuana: 4 found executed in trunk, violence surges""",Borderland Beat,2016-06-02,"Tijuana: 4 found executed in trunk, violence surges",Borderland Beat,1,Tijuana town,,Baja California state,Tijuana municipality,32.502700,-117.003710,POINT (-117.003710 32.502700),176526,Mexico,70,Americas,1,2,05/30/2016 00:00:00,06/02/2016 00:00:00,0,0,0,4,4,4,4,
232912,,2016,True,Clear,2,11665,11055,Los Zetas - Cártel del Noreste faction - Los Zetas - Old School Zetas faction ,11665,11665,Los Zetas - Cártel del Noreste faction - Los Zetas - Old School Zetas faction ,3296,3296,Los Zetas - Cártel del Noreste faction,3297,3297,Los Zetas - Old School Zetas faction ,2,"""Borderland Beat,2016-06-05,Executions and Shootouts Precede the Elections in Tamaulipas"";""Borderland Beat,2016-06-05,Tamaulipas: Father and Brother in Law of CDN leader decapitated""",Borderland Beat;Borderland Beat,2016-06-05;2016-06-05,Executions and Shootouts Precede the Elections in Tamaulipas;Tamaulipas: Father and Brother in Law of CDN leader decapitated,Borderland Beat,2,Ciudad Victoria town,,Tamaulipas state,Victoria municipality,23.741744,-99.145993,POINT (-99.145993 23.741744),163602,Mexico,70,Americas,2,1,06/03/2016 00:00:00,06/03/2016 00:00:00,2,0,0,0,2,2,2,
